CompanyCd,CompanyNm,companyPartNames,ceoNm
20169948,(주)한사리미디어,제작사,김문실
20142749,(주)에이모션랩,제작사,"류혜영, 이윤걸"
20160301,(주)솔픽쳐스,"제작사,배급사","김솔, 장원석"
20160581,(주)넥스트무브,"제작사,배급사",정호영
20061840,시네마 픽쳐스,"제작사,상영업",구명철
20138058,(주)필름에이지,제작사,윤수안
20161141,(주)유명씨앤디,상영업,황영미
20161081,영화사 숨비,제작사,
20161061,봄저너머 미디어,제작사,
20141968,(주)아이코닉스,제작사,최종일
20110274,(사)한국애니메이션제작자협회,영화기관/단체-애니,김영두
20100561,"딴생각, 친구사이",제작사,홍성작
20169332,프로덕션 리버럴그로브,제작사,이서호
20110499,(주)스타이스트디지탈랩,"제작사,제작서비스-현상,제작서비스-후반작업(VFX)",김아란
20161043,씨앤더블유원(주),제작사,유지윤
20161042,콩미디어,제작사,이강민
20161021,(주)영화사가을,제작사,김진형
20138657,(주)파인컴퍼니,제작사,이동환
20062945,(주)이모콘,"제작사,배급사,수입사",정주형
20169328,(주)로얄코스모,"제작사,배급사,수입사",김문수
20061214,수눌음 아트영상,"배급사,상영업",김영율
20062881,베어스필름,제작사,조윤진
20063099,(주)케이알씨지,"제작사,배급사,수입사",최광건
20169814,(주)키 링,제작사,김봉호
20101087,에이원엔터테인먼트,"배급사,수입사",민철환
20161001,(주)도브투래빗,홍보사,송춘근 
20160982,컨텐츠 브라더스,제작사,이상민
20138658,씨네굿필드,"제작사,배급사","노승천, 노승원"
20160981,(주)좋은필름,"제작사,배급사",노세한
2016921,하오밍 이앤앰 ,제작사,이준원
20160961,(주)쎄니트 김천지점,상영업,최재관
20168448,위드픽쳐스,"제작사,배급사",김대석
20160881,굿보이픽처스,제작사,
20122497,(유)조이앤컨텐츠그룹,"제작사,배급사,수입사",최광래
20123555,(주)오래와 새,제작사,윤성호
20160863,주식회사 투픽,제작사,장은미
20160821,블루스필름,제작사,
20111288,(주)시네마베이스캠프,제작사,최주섭
20100049,(주)월드시네마,"제작사,배급사,수입사",변석종
20160802,테오닉 픽쳐스,제작사,김종현
20160801,(주)부스터필름,제작사,김영천
20138315,(주)제이티비씨콘텐트허브,제작사,"장경진, 박준서, 정경문"
20160782,주식회사 무당벌레필름,제작사,박기복
20141672,(주)와인드업필름,제작사,정주균
20138478,(주)아이엠티브이,제작사,이영숙
20153528,(주)에스엔케이픽처스,제작사,석동준
20160761,제이온 타이틀,제작사,조회온
20142790,영화사 낭만,제작사,이보라
20100417,(주)리얼곤시네마또,제작사,최낙권
20160722,영화사 수,제작사,강숙경
20160721,리드미컬그린(주),제작사,정용욱
20063075,(주)에이트웍스,"제작사,배급사,수입사",김원주
20160361,주식회사 여수레져,상영업,이창욱
20160681,에이투지 미디어,"제작사,배급사,수입사",주인규
20154009,지미트 엔터테인먼트,제작사,탁지현
20160641,(주)젠프로덕션,제작사,이상훈
20143128,(주)젠엔터테인먼트,제작사,이상훈
20155311,(주)연우무대,제작사,유인수
20102865,대쉬 필름,제작사,정다열
20160585,이스트드림시노펙스(주)부산지사,제작사,이진훈
20111258,(주)한국시나리오작가영상제작단,제작사,문선홍
20063203,블룸엔터테인먼트(주),제작사,윤민수
20160584,한국풍경,제작사,최환의
20160583,(주)라인앤지인,"제작사,배급사,수입사",이훈구
20158408,(주)이야기차,제작사,차은영
20160582,(주)씨네다노,제작사,이소영
20124055,(주)마인스 엔터테인먼트,"제작사,배급사,수입사",이헌석
20141517,(주)바른테크놀로지,"배급사,수입사",김동섭
20155808,주식회사 21그램,제작사,이성래
20160561,아이비홀딩스 주식회사,기타,김범용
20160461,리람,제작사,
20160462,인디픽쳐스,제작사,
20160463,필나인프로덕션,제작사,
20160501,팔방미인,제작사,
20114952,(주)에스비에스 플러스,"제작사,배급사,제공",조윤증
20123797,리얼디스퀘어,제작서비스-3D 컨버전,박영환
20160541,전망 PRODUCTION ,"제작사,배급사",
20160521,주식회사 이야기픽처스,제작사,이경범
20160502,유니콘텐츠,수입사,
20141928,(주)푸른별 엔터테인먼트,제작사,한상호
20160441,씨그널엔터테인먼트그룹,"제작사,소속사",김정상
20160402,(주)육오 스테레오,제작사,한태용
20160362,(주)공연세상,"제작사,배급사",송선영
20140509,(주)와이아이픽처스,제작사,손영일
20160401,중연투어기획,제작사,필중연
20160382,주식회사 크리에이티브그룹꿀단지,제작사,남선호
20160381,(주)베리타스 아트테인먼트,제작사,황준호
20050179,(주)아우라씨엔씨,제작사,서정민 
20100318,(주)이글픽쳐스,"제작사,수입사",정진완
20160341,(주)리멤버미디어,제작사,이윤철
20154328,(주)마하픽처스,제작사,김영헌
20154370,(주)클라우드게이트 엔터테인먼트,제작사,김종신
20101090,크로스픽쳐스(주),"제작사,배급사,수입사",김현우
20160263,(주)우정필름,제작사,이우정
20160262,산들강에,"제작사,배급사,수입사",하외준
20061914,제이케이픽처스 유한회사,제작사,한준근
20160261,(주)랠리라운드,제작사,유혜미
20158388,(주)올댓스토리,제작사,김희재
20160241,플레인 아카이브,제작사,백준오
20142488,(주)독에어,"제작사,배급사,해외세일즈사",김민철
20123217,(주)시네마달,"제작사,배급사,수입사",김일권
20062329,제이원커뮤니케이션,제작사,정규식
20040021,씨네힐,"제작사,배급사,수입사",손동주 
20160162,(주)크로스미디어그룹,제작사,"김훈재, 김현종"
20160161,(주)컬처캡코리아,제작사,최만식
20061811,(주)이사칠픽쳐스,제작사,진원석
20160141,(유)부메랑문화산업전문회사,제작사,오봉석
20169448,(주)이앤비코퍼레이션,"제작사,배급사,수입사",백승우
20100643,(주)캠프비,제작사,김태균
20138575,브릿지웍스 엔터테인먼트(주),"제작사,배급사,수입사",윤동근
20160121,웅 픽쳐스,제작사,
20160102,킨드리드 이미지,,
20160101,Arbella Studio,제작사,
201681,(주)플라이어,"배급사,수입사",이동원
20142408,(주)마고필름,제작사,"김태균, 선우태웅"
20100915,㈜에스비에스,제작사,
20169068,(주)영화사유레카,제작사,박희곤
20160041,에이브로스,제작서비스-후반작업(VFX),표성운
20123815,히스필름,제작사,박진혁
20153928,(주)위드앤조이,제작사,권순영
20169168,(주)방필름,제작사,방순정
20169988,(주)이룬엔터테인먼트,제작사,이강복
20122976,(주)이대희 애니메이션스튜디오,제작사,이대희
20169971,가브리엘 픽처스,제작사,홍준석
20169970,이스크라21,제작사,김지운
20140735,라제 영화영상 제작소,제작사,임세민
20169969,피엠픽쳐스,제작사,김혜원
20169968,썬팩토리,"제작사,배급사",양찬석
20061672,그림형제,"제작사,배급사,수입사",조순행
20169908,(주)헬리오픽쳐스,제작사,이창우
20141214,(주)이엠앤필림,제작사,이미경
20123996,세도나아이(주),"수입사,부가시장",이기환
20100209,(주)스폰지이엔티,"제작사,배급사,수입사,제공,상영업,저작권관련사",조성규
20169869,동틀무렵(주),제작사,박신준
20169868,펄스타픽쳐스주식회사,제작사,이동준
20138339,'탁주'조합,제작사,김지곤
20169830,주식회사 페이브,제작사,정치광
20169829,(주)씨엘큐브,제작사,박원준
20169828,네이젠아시아리미티드,배급사,김준성
20110961,(주)더블케이이앤엠,제작사,김욱중
20169813,(주)재원엔터테인먼트,"제작사,수입사",윤의경
20100292,(주)아이필름홀딩스,제작사,정찬식
20169811,(주)비아이그룹,제작사,이준우
20169810,(주)뮤제미디어,제작사,김봉건
20169809,(주)케이엘엔터테인먼트,"제작사,배급사,수입사,상영업",이강주
20169808,큐브이미지웍스,제작사,현효진
20155208,(주)문창영화사,"제작사,배급사",ARTHUR OKRAN
20111583,(주)메인타이틀픽쳐스,"제작사,수입사",이창언
20169788,멀티포엠아트시네마,제작사,박세화
20169748,미러볼픽쳐스,제작사,장지원
20169728,영화사청춘 주식회사,제작사,
20169708,아툰즈,제작사,
20169668,에이리스트엔터테인먼트,수입사,
20169650,아발로키테스바라필름,제작사,윤동환
20169649,루시드픽쳐스,제작사,한기중
20169648,좌동 시네마,제작사,허정식
20060008,스튜디오본프리,제작사,김승현 
20060930,조이앤시네마 전주,상영업,김창수
20060320,(주)피카디리극장,상영업,이동익
20143148,약속(유),"제작사,배급사",이준택
20169629,거경필름,제작사,노거경
20169628,알바트로스미디어(주),"제작사,배급사,수입사",김대순
20169609,(재)무주산골문화재단,"제작사,배급사,수입사,상영업",유기하
20169608,루미필름,제작사,이혜진
20061636,(주)카라멜엔터테인먼트,제작사,정애경
20100081,(주)하명중 영화제작소,"제작사,수입사,상영업,저작권관련사",박경애
20141392,(주)키메이커,제작사,남화정
20130061,준필름,제작사,임충근
20157848,(주)노바미디어,"배급사,수입사",김형우
20169589,(주)한중미디어그룹,제작사,신상훈
20158373,감동독립영화사,"제작사,배급사",우정석
20169568,(주)임페투스픽처스,제작사,
20169528,(주)프로섬,제작사,정진식
20154649,(주)크레이지버드스튜디오,제작사,허선
20154371,(주)오이필름,제작사,우현웅
20169490,모미 주식회사,제작사,박웅준
20169488,오얏나무픽쳐스(주),제작사,최옥자
20169469,무비플래닛,제작사,김진남
20141548,(주)리키필름,"제작사,배급사,수입사,상영업",이홍기
20140526,ISLATE MEDIA,제작사,이준한
20100142,(주)씨맥스커뮤니케이션즈,"제작사,배급사,수입사,저작권관련사",이호근
20169430,(주)씨네옵션,제작사,민기훈
20169429,(주)리틀송,"배급사,수입사",박종오
20169428,(주)씨네에브리웨어,"제작사,배급사",하시내
20101094,(주)에스비에스콘텐츠허브,"제작사,배급사,수입사,제공",신동욱
20101581,서울극장,저작권관련사,이경희
20154748,(주)네오스카이인터내셔날,제작사,장우영
20169410,마리오네트스튜디오,기타,신대승
20169409,에이블 필름,제작사,권순중
20142789,(주)골든몽키스미디어그룹,제작사,김부현
20169388,프로젝트 투게더,제작사,
20169348,(주)킥백 ,수입사,
20100609,㈜메가박스,"배급사,수입사,제공,상영업,저작권관련사",
20060039,피아이엔터테인먼트,제작사,김석병
20169333,(주)컷 필름,제작사,이태관
20142648,미라클에프앤씨(주),제작사,김명우
20169331,사단법인 한국문화예술산업진흥회,"제작사,배급사,수입사,상영업",강기호
20169271,(주)케이씨컴퍼니,제작서비스-후반작업(VFX),김혜송 
20169269,고양지식정보산업진흥원 (고양아쿠아스튜디오),제작서비스-세트,최성
20169273,나무워크샵,"제작서비스-소품/의상,제작서비스-분장/헤어",
20101412,월트 디즈니 픽쳐스,제작사,
20142794,(주)와우픽쳐스,"제작사,배급사,수입사,상영업",김애니은희
20169308,(주)엘픽쳐스,,이규만
20169274,아이디나인 스튜디오,제작서비스-편집,
20169272,(주)매드맨포스트,제작서비스-후반작업(VFX),김도연
20169270,(주)스튜디오엠지,제작서비스-후반작업(VFX),김영기
20169268,(주)피노엔터테인먼트,"제작서비스-후반작업(VFX),제작서비스-3D 컨버전",정종렬
20111193,스튜디오 라온,"제작서비스-3D 컨버전,프로덕션 서비스",이석범
20010108,인디펜던스(주),제작사,배수석
20137015,애니모션,"배급사,해외세일즈사",김기홍
20141071,포케이 주식회사,제작사,임병우
20158168,(주)투바앤,제작사,김광용
20110691,메이지,"제작서비스-후반작업(VFX),기타",신재호
20100813,원더월드 스튜디오,"제작서비스-후반작업(VFX),프로덕션 서비스",이영기
20110330,웨이브랩 에스티디,"제작서비스-사운드,프로덕션 서비스","이승철, 이성진"
20062330,모네프(주),제작서비스-후반작업(VFX),함성원
20100128,(주)주피터필름,제작사,주필호
20169257,(주)라이브랩,제작사,추봉길
20169256,단단한픽쳐스,제작사,윤선희
20169255,하드라이더 필름,제작사,이신희
20153989,(주)컴퍼니 숨,제작사,고충길
20020152,삼성물산(주),"수입사,상영업","김봉영,최치훈,김신"
20122960,(주)지팍스,"제작사,배급사,수입사",신성철
20169253,(주)차룡영화사,제작사,손몽복
20169251,(주)포임온트래시,제작사,김윤영
